Airline,Source,Destination,Duration,Total_Stops,Price,duration__Duration,doj__Date_of_Journey_month,doj__Date_of_Journey_day_of_week,doj__Date_of_Journey_day_of_month,dep_time__Dep_Time_hour,dep_time__Dep_Time_minute,arr_time__Arrival_Time_hour,arr_time__Arrival_Time_minute,addition_info__Additional_Info_1 Long layover,addition_info__Additional_Info_In-flight meal not included,addition_info__Additional_Info_No check-in baggage included,addition_info__Additional_Info_No info,addition_info__Additional_Info_Other
11577.910204081632,9135.211282410652,9135.211282410652,730,1,14388,0.3634085213032581,0.6666666666666665,0.16666666666666666,0.7692307692307693,0.6956521739130435,0.5454545454545454,0.17391304347826086,0.7272727272727273,0.0,0.0,0.0,1.0,0.0
10908.228287841192,10435.297177513412,10435.297177513412,720,1,13587,0.3583959899749373,1.0,0.0,0.07692307692307693,0.3913043478260869,0.0,0.9130434782608695,0.0,0.0,0.0,0.0,1.0,0.0
4335.841717791411,5036.825899280576,5036.825899280576,90,0,2017,0.042606516290726815,0.6666666666666665,0.8333333333333333,0.6538461538461539,0.21739130434782608,0.8181818181818181,0.30434782608695654,0.2727272727272727,0.0,0.0,0.0,1.0,0.0
9494.711678832116,10435.297177513412,10435.297177513412,1010,1,7174,0.5037593984962405,0.6666666666666665,0.5,0.3076923076923077,0.2608695652173913,0.18181818181818182,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11577.910204081632,5036.825899280576,5036.825899280576,85,0,4995,0.040100250626566414,1.0,0.6666666666666666,0.7692307692307693,0.30434782608695654,0.09090909090909091,0.34782608695652173,0.5454545454545454,0.0,1.0,0.0,0.0,0.0
7808.596673596674,7998.884331797235,11989.527071823204,915,1,10008,0.45614035087719296,0.0,0.8333333333333333,0.3076923076923077,0.2608695652173913,0.7272727272727273,0.9130434782608695,1.0,0.0,0.0,0.0,1.0,0.0
11577.910204081632,9135.211282410652,9135.211282410652,1330,1,9663,0.6641604010025062,1.0,1.0,0.3076923076923077,0.2608695652173913,0.5454545454545454,0.17391304347826086,0.7272727272727273,0.0,1.0,0.0,0.0,0.0
5668.469897209985,7998.884331797235,11989.527071823204,180,0,10067,0.08771929824561403,0.0,0.6666666666666666,0.0,0.34782608695652173,0.5454545454545454,0.4782608695652174,0.5454545454545454,0.0,0.0,0.0,1.0,0.0
5668.469897209985,7998.884331797235,5143.918577075099,180,0,4423,0.08771929824561403,0.33333333333333326,1.0,0.7692307692307693,0.9130434782608695,0.2727272727272727,0.0,0.2727272727272727,0.0,0.0,0.0,1.0,0.0
11577.910204081632,10435.297177513412,10435.297177513412,440,1,18550,0.21804511278195488,0.0,1.0,0.07692307692307693,0.4782608695652174,0.5454545454545454,0.7826086956521738,0.9090909090909091,0.0,0.0,0.0,1.0,0.0
11577.910204081632,7998.884331797235,5143.918577075099,165,0,8016,0.08020050125313283,1.0,0.16666666666666666,0.6538461538461539,0.2608695652173913,0.0,0.34782608695652173,0.8181818181818181,0.0,0.0,0.0,1.0,0.0
4335.841717791411,9135.211282410652,9135.211282410652,150,0,3841,0.07268170426065163,0.6666666666666665,0.16666666666666666,0.7692307692307693,0.7391304347826086,0.18181818181818182,0.8260869565217391,0.7272727272727273,0.0,0.0,1.0,0.0,0.0
10908.228287841192,10435.297177513412,10435.297177513412,570,1,13377,0.2832080200501253,1.0,0.5,0.19230769230769232,0.6956521739130435,0.0,0.043478260869565216,0.5454545454545454,0.0,0.0,0.0,1.0,0.0
10908.228287841192,10435.297177513412,10435.297177513412,465,1,14533,0.23057644110275688,0.6666666666666665,0.8333333333333333,0.6538461538461539,0.4782608695652174,0.5454545454545454,0.8260869565217391,0.2727272727272727,0.0,0.0,0.0,1.0,0.0
10908.228287841192,10435.297177513412,10435.297177513412,450,1,7198,0.22305764411027568,0.6666666666666665,0.0,1.0,0.7826086956521738,0.0,0.043478260869565216,0.5454545454545454,0.0,0.0,0.0,1.0,0.0
4335.841717791411,5036.825899280576,5036.825899280576,90,0,1965,0.042606516290726815,1.0,0.5,1.0,0.5652173913043478,0.2727272727272727,0.6086956521739131,0.8181818181818181,0.0,0.0,1.0,0.0,0.0
11577.910204081632,10435.297177513412,10435.297177513412,610,1,14714,0.3032581453634085,1.0,0.8333333333333333,0.0,0.7826086956521738,0.2727272727272727,0.17391304347826086,0.45454545454545453,0.0,0.0,0.0,1.0,0.0
11577.910204081632,7998.884331797235,5143.918577075099,180,0,6144,0.08771929824561403,0.6666666666666665,0.8333333333333333,0.6538461538461539,0.34782608695652173,0.36363636363636365,0.4782608695652174,0.36363636363636365,0.0,1.0,0.0,0.0,0.0
5668.469897209985,7998.884331797235,5143.918577075099,170,0,4591,0.08270676691729323,0.33333333333333326,0.0,0.0,0.5652173913043478,0.0,0.6521739130434783,0.9090909090909091,0.0,0.0,0.0,1.0,0.0
9494.711678832116,9135.211282410652,9135.211282410652,1035,2,16057,0.5162907268170427,0.6666666666666665,0.3333333333333333,0.5384615384615385,0.8695652173913043,0.5454545454545454,0.5652173913043478,0.8181818181818181,0.0,0.0,0.0,1.0,0.0
5668.469897209985,9135.211282410652,9135.211282410652,290,1,5069,0.14285714285714285,0.6666666666666665,0.0,0.19230769230769232,0.34782608695652173,0.18181818181818182,0.5652173913043478,0.0,0.0,0.0,0.0,1.0,0.0
11577.910204081632,10435.297177513412,10435.297177513412,925,1,15554,0.46115288220551376,0.6666666666666665,0.0,0.19230769230769232,0.5652173913043478,0.0,0.17391304347826086,0.45454545454545453,0.0,0.0,0.0,1.0,0.0
5668.469897209985,7998.884331797235,5143.918577075099,170,0,4591,0.08270676691729323,0.6666666666666665,0.6666666666666666,0.07692307692307693,1.0,0.5454545454545454,0.08695652173913043,0.36363636363636365,0.0,0.0,0.0,1.0,0.0
9494.711678832116,9135.211282410652,9135.211282410652,1200,2,13217,0.5989974937343359,1.0,0.5,0.19230769230769232,0.3913043478260869,0.45454545454545453,0.21739130434782608,0.45454545454545453,0.0,0.0,0.0,1.0,0.0
10908.228287841192,10435.297177513412,10435.297177513412,725,1,15147,0.3609022556390977,0.0,1.0,0.07692307692307693,0.34782608695652173,1.0,0.9130434782608695,0.0,0.0,0.0,0.0,1.0,0.0
11577.910204081632,9135.211282410652,9135.211282410652,1025,1,10844,0.5112781954887218,0.6666666666666665,0.16666666666666666,0.7692307692307693,0.7826086956521738,1.0,0.5217391304347826,0.0,0.0,1.0,0.0,0.0,0.0
5668.469897209985,9135.211282410652,9135.211282410652,165,0,4174,0.08020050125313283,0.33333333333333326,0.0,0.0,0.3913043478260869,0.6363636363636364,0.5217391304347826,0.36363636363636365,0.0,0.0,0.0,1.0,0.0
9494.711678832116,10435.297177513412,10435.297177513412,1730,2,13591,0.8646616541353382,1.0,0.5,1.0,0.6086956521739131,0.45454545454545453,0.8260869565217391,0.2727272727272727,0.0,0.0,0.0,1.0,0.0
4335.841717791411,9135.211282410652,9135.211282410652,315,1,4649,0.15538847117794485,1.0,0.3333333333333333,0.42307692307692313,0.6521739130434783,0.09090909090909091,0.8695652173913043,0.36363636363636365,0.0,0.0,0.0,1.0,0.0
11577.910204081632,10435.297177513412,10435.297177513412,330,1,16079,0.16290726817042606,1.0,0.8333333333333333,0.0,0.30434782608695654,0.09090909090909091,0.5217391304347826,0.6363636363636364,0.0,0.0,0.0,1.0,0.0
11577.910204081632,9135.211282410652,9135.211282410652,1335,1,13584,0.6666666666666667,0.6666666666666665,0.5,0.3076923076923077,0.8695652173913043,0.0,0.7826086956521738,0.2727272727272727,0.0,0.0,0.0,1.0,0.0
9494.711678832116,5036.825899280576,5036.825899280576,1775,3,18293,0.887218045112782,0.0,0.16666666666666666,0.42307692307692313,0.3913043478260869,0.7272727272727273,0.6521739130434783,0.2727272727272727,0.0,0.0,0.0,1.0,0.0
10908.228287841192,10435.297177513412,10435.297177513412,455,1,9103,0.22556390977443608,0.6666666666666665,0.5,0.3076923076923077,0.4782608695652174,0.45454545454545453,0.8260869565217391,0.0,0.0,0.0,0.0,1.0,0.0
4335.841717791411,5036.825899280576,5036.825899280576,90,0,1965,0.042606516290726815,0.6666666666666665,0.3333333333333333,0.0,0.9565217391304348,0.8181818181818181,0.0,0.2727272727272727,0.0,0.0,1.0,0.0,0.0
5668.469897209985,9135.211282410652,9135.211282410652,155,0,4804,0.07518796992481203,0.33333333333333326,0.8333333333333333,1.0,0.17391304347826086,0.7272727272727273,0.30434782608695654,0.2727272727272727,0.0,0.0,0.0,1.0,0.0
5668.469897209985,9135.211282410652,9135.211282410652,155,0,4804,0.07518796992481203,1.0,0.6666666666666666,0.7692307692307693,0.9565217391304348,0.2727272727272727,0.0,0.9090909090909091,0.0,0.0,0.0,1.0,0.0
4335.841717791411,9135.211282410652,9135.211282410652,150,0,3873,0.07268170426065163,0.33333333333333326,0.8333333333333333,0.19230769230769232,0.6086956521739131,1.0,0.7391304347826086,0.45454545454545453,0.0,0.0,0.0,1.0,0.0
11577.910204081632,10435.297177513412,10435.297177513412,1735,2,8728,0.8671679197994988,0.0,0.5,0.7692307692307693,0.5652173913043478,1.0,0.7826086956521738,0.9090909090909091,0.0,1.0,0.0,0.0,0.0
11577.910204081632,9135.211282410652,9135.211282410652,575,1,13067,0.2857142857142857,0.6666666666666665,0.8333333333333333,0.6538461538461539,0.3913043478260869,0.6363636363636364,0.8260869565217391,0.18181818181818182,0.0,0.0,0.0,1.0,0.0
5668.469897209985,7998.884331797235,5143.918577075099,170,0,3943,0.08270676691729323,0.6666666666666665,0.8333333333333333,0.6538461538461539,0.43478260869565216,0.5454545454545454,0.5652173913043478,0.36363636363636365,0.0,0.0,0.0,1.0,0.0
5590.2601880881275,9135.211282410652,9135.211282410652,710,1,5320,0.3533834586466165,0.6666666666666665,1.0,0.42307692307692313,0.30434782608695654,0.6363636363636364,0.8260869565217391,0.45454545454545453,0.0,0.0,0.0,1.0,0.0
10908.228287841192,10435.297177513412,10435.297177513412,520,1,7155,0.2581453634085213,1.0,0.5,1.0,0.43478260869565216,0.6363636363636364,0.8260869565217391,0.2727272727272727,0.0,0.0,0.0,1.0,0.0
11577.910204081632,7998.884331797235,5143.918577075099,175,0,7229,0.08521303258145363,0.6666666666666665,0.8333333333333333,0.6538461538461539,0.4782608695652174,0.18181818181818182,0.6086956521739131,0.09090909090909091,0.0,0.0,0.0,1.0,0.0
10908.228287841192,10435.297177513412,10435.297177513412,780,1,13727,0.38847117794486213,0.6666666666666665,0.8333333333333333,0.6538461538461539,0.34782608695652173,0.0,0.9130434782608695,0.0,0.0,0.0,0.0,1.0,0.0
4335.841717791411,9135.211282410652,9135.211282410652,145,0,4491,0.07017543859649122,0.33333333333333326,1.0,0.7692307692307693,0.3913043478260869,0.0,0.4782608695652174,0.45454545454545453,0.0,0.0,0.0,1.0,0.0
11577.910204081632,9135.211282410652,9135.211282410652,1640,1,9663,0.8195488721804511,0.6666666666666665,0.0,0.19230769230769232,0.6956521739130435,0.5454545454545454,0.8260869565217391,0.9090909090909091,0.0,1.0,0.0,0.0,0.0
11577.910204081632,7998.884331797235,5143.918577075099,185,0,7229,0.09022556390977443,1.0,0.5,1.0,0.7826086956521738,1.0,0.9565217391304348,0.0,0.0,1.0,0.0,0.0,0.0
11577.910204081632,9135.211282410652,9135.211282410652,730,1,10844,0.3634085213032581,0.6666666666666665,0.5,0.3076923076923077,0.6956521739130435,0.5454545454545454,0.17391304347826086,0.7272727272727273,0.0,1.0,0.0,0.0,0.0
9494.711678832116,10435.297177513412,10435.297177513412,615,1,8372,0.3057644110275689,1.0,0.3333333333333333,0.42307692307692313,0.3913043478260869,0.0,0.8260869565217391,0.2727272727272727,0.0,0.0,0.0,1.0,0.0
9494.711678832116,10435.297177513412,10435.297177513412,185,0,5201,0.09022556390977443,1.0,0.16666666666666666,0.6538461538461539,0.7826086956521738,0.09090909090909091,0.9130434782608695,0.18181818181818182,0.0,0.0,0.0,1.0,0.0
10908.228287841192,10435.297177513412,10435.297177513412,765,1,9646,0.38095238095238093,1.0,0.3333333333333333,0.42307692307692313,0.3913043478260869,0.8181818181818181,0.9565217391304348,0.5454545454545454,0.0,0.0,0.0,1.0,0.0
7808.596673596674,7998.884331797235,11989.527071823204,165,0,8028,0.08020050125313283,0.0,1.0,0.07692307692307693,0.3913043478260869,0.9090909090909091,0.5217391304347826,0.6363636363636364,0.0,0.0,0.0,1.0,0.0
10908.228287841192,10435.297177513412,10435.297177513412,860,1,7155,0.42857142857142855,1.0,0.5,1.0,0.17391304347826086,1.0,0.8260869565217391,0.2727272727272727,0.0,0.0,0.0,1.0,0.0
11577.910204081632,9135.211282410652,9135.211282410652,730,1,8849,0.3634085213032581,0.33333333333333326,0.0,0.0,0.9130434782608695,0.18181818181818182,0.3913043478260869,0.36363636363636365,0.0,1.0,0.0,0.0,0.0
5668.469897209985,9135.211282410652,9135.211282410652,305,1,6762,0.15037593984962405,0.0,1.0,0.8846153846153847,0.6521739130434783,0.18181818181818182,0.8695652173913043,0.2727272727272727,0.0,0.0,0.0,1.0,0.0
10908.228287841192,10435.297177513412,10435.297177513412,660,1,10197,0.3283208020050125,0.6666666666666665,0.16666666666666666,0.7692307692307693,0.34782608695652173,0.0,0.8260869565217391,0.0,0.0,0.0,0.0,1.0,0.0
10908.228287841192,10435.297177513412,10435.297177513412,615,1,13378,0.3057644110275689,0.0,0.5,0.7692307692307693,0.3913043478260869,0.0,0.8260869565217391,0.2727272727272727,0.0,0.0,0.0,1.0,0.0
9494.711678832116,10435.297177513412,10435.297177513412,810,1,8907,0.40350877192982454,0.6666666666666665,0.16666666666666666,0.7692307692307693,0.3913043478260869,0.5454545454545454,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11577.910204081632,10435.297177513412,10435.297177513412,395,1,15029,0.19548872180451127,0.0,0.8333333333333333,0.3076923076923077,0.9130434782608695,0.9090909090909091,0.17391304347826086,0.45454545454545453,0.0,0.0,0.0,1.0,0.0
5668.469897209985,7998.884331797235,5143.918577075099,170,0,3943,0.08270676691729323,0.33333333333333326,0.16666666666666666,0.3076923076923077,0.9565217391304348,0.18181818181818182,0.043478260869565216,0.0,0.0,0.0,0.0,1.0,0.0
10908.228287841192,10435.297177513412,10435.297177513412,480,1,15078,0.23809523809523808,0.6666666666666665,0.5,0.3076923076923077,0.7391304347826086,0.5454545454545454,0.043478260869565216,0.5454545454545454,0.0,0.0,0.0,1.0,0.0
9494.711678832116,10435.297177513412,10435.297177513412,1660,1,8635,0.8295739348370927,0.0,1.0,0.8846153846153847,0.17391304347826086,0.0,0.30434782608695654,0.7272727272727273,0.0,0.0,0.0,1.0,0.0
9494.711678832116,10435.297177513412,10435.297177513412,555,1,6902,0.2756892230576441,0.0,0.3333333333333333,1.0,0.43478260869565216,0.0,0.8260869565217391,0.2727272727272727,0.0,0.0,0.0,1.0,0.0
5668.469897209985,7998.884331797235,5143.918577075099,180,0,3943,0.08771929824561403,0.33333333333333326,0.16666666666666666,0.3076923076923077,0.9130434782608695,0.2727272727272727,0.0,0.2727272727272727,0.0,0.0,0.0,1.0,0.0
11577.910204081632,10435.297177513412,10435.297177513412,300,1,6542,0.14786967418546365,0.33333333333333326,0.0,0.5384615384615385,0.6086956521739131,0.0,0.8260869565217391,0.0,0.0,1.0,0.0,0.0,0.0
10908.228287841192,10435.297177513412,10435.297177513412,735,1,7740,0.3659147869674185,1.0,0.5,0.19230769230769232,0.34782608695652173,0.8181818181818181,0.9130434782608695,0.0,0.0,0.0,0.0,1.0,0.0
11577.910204081632,10435.297177513412,10435.297177513412,360,1,6542,0.17794486215538846,0.33333333333333326,0.0,0.5384615384615385,0.5652173913043478,0.0,0.8260869565217391,0.0,0.0,1.0,0.0,0.0,0.0
10908.228287841192,10435.297177513412,10435.297177513412,860,1,7575,0.42857142857142855,0.6666666666666665,0.16666666666666666,0.7692307692307693,0.17391304347826086,1.0,0.8260869565217391,0.2727272727272727,0.0,0.0,0.0,1.0,0.0
5668.469897209985,7998.884331797235,5143.918577075099,165,0,4423,0.08020050125313283,0.33333333333333326,1.0,0.7692307692307693,0.2608695652173913,0.09090909090909091,0.34782608695652173,0.9090909090909091,0.0,0.0,0.0,1.0,0.0
7808.596673596674,7998.884331797235,11989.527071823204,160,0,8290,0.07769423558897243,0.0,0.8333333333333333,0.3076923076923077,0.8260869565217391,0.7272727272727273,0.9565217391304348,0.36363636363636365,0.0,0.0,0.0,1.0,0.0
11577.910204081632,9135.211282410652,9135.211282410652,1630,1,10953,0.8145363408521302,0.6666666666666665,0.0,0.19230769230769232,0.8695652173913043,0.45454545454545453,1.0,0.6363636363636364,0.0,0.0,0.0,1.0,0.0
5590.2601880881275,9135.211282410652,9135.211282410652,215,1,6857,0.10526315789473684,0.6666666666666665,0.8333333333333333,0.6538461538461539,0.8260869565217391,1.0,1.0,0.5454545454545454,0.0,0.0,0.0,1.0,0.0
11577.910204081632,10435.297177513412,10435.297177513412,425,2,13344,0.21052631578947367,1.0,0.0,0.07692307692307693,0.21739130434782608,0.5454545454545454,0.5217391304347826,0.6363636363636364,0.0,1.0,0.0,0.0,0.0
11577.910204081632,9135.211282410652,9135.211282410652,590,1,14571,0.2932330827067669,1.0,1.0,0.3076923076923077,0.34782608695652173,0.45454545454545453,0.7826086956521738,0.2727272727272727,0.0,0.0,0.0,1.0,0.0
11577.910204081632,10435.297177513412,10435.297177513412,1620,2,13292,0.8095238095238095,1.0,0.0,0.07692307692307693,0.3913043478260869,0.6363636363636364,0.5217391304347826,0.6363636363636364,0.0,0.0,0.0,1.0,0.0
11577.910204081632,9135.211282410652,9135.211282410652,1025,1,10844,0.5112781954887218,1.0,1.0,0.3076923076923077,0.7826086956521738,1.0,0.5217391304347826,0.0,0.0,1.0,0.0,0.0,0.0
5668.469897209985,9135.211282410652,9135.211282410652,150,0,4804,0.07268170426065163,1.0,0.8333333333333333,0.5384615384615385,0.6086956521739131,0.45454545454545453,0.6956521739130435,1.0,0.0,0.0,0.0,1.0,0.0
11577.910204081632,10435.297177513412,10435.297177513412,395,1,14714,0.19548872180451127,1.0,0.5,0.19230769230769232,0.9130434782608695,0.9090909090909091,0.17391304347826086,0.45454545454545453,0.0,0.0,0.0,1.0,0.0
11577.910204081632,9135.211282410652,9135.211282410652,365,1,14781,0.18045112781954886,0.6666666666666665,0.5,0.3076923076923077,0.6956521739130435,0.5454545454545454,0.9565217391304348,0.6363636363636364,0.0,0.0,0.0,1.0,0.0
9494.711678832116,9135.211282410652,9135.211282410652,1185,2,15170,0.5914786967418546,0.6666666666666665,0.8333333333333333,0.6538461538461539,0.6956521739130435,0.8181818181818181,0.5217391304347826,0.5454545454545454,0.0,0.0,0.0,1.0,0.0
9494.711678832116,7998.884331797235,5143.918577075099,170,0,5176,0.08270676691729323,0.33333333333333326,0.8333333333333333,0.19230769230769232,0.5652173913043478,0.36363636363636365,0.6956521739130435,0.18181818181818182,0.0,0.0,0.0,1.0,0.0
7808.596673596674,5036.825899280576,5036.825899280576,1505,1,12395,0.7518796992481203,0.0,0.3333333333333333,0.19230769230769232,0.6521739130434783,0.7272727272727273,0.6956521739130435,0.8181818181818181,0.0,0.0,0.0,1.0,0.0
11577.910204081632,10435.297177513412,10435.297177513412,1130,2,11507,0.5639097744360901,1.0,0.8333333333333333,0.5384615384615385,0.3913043478260869,0.6363636363636364,0.17391304347826086,0.45454545454545453,0.0,1.0,0.0,0.0,0.0
5590.2601880881275,7998.884331797235,11989.527071823204,165,0,4482,0.08020050125313283,0.0,1.0,0.8846153846153847,1.0,0.45454545454545453,0.08695652173913043,0.18181818181818182,0.0,0.0,0.0,1.0,0.0
5668.469897209985,9135.211282410652,9135.211282410652,150,0,4804,0.07268170426065163,1.0,0.3333333333333333,0.42307692307692313,0.6521739130434783,0.2727272727272727,0.7391304347826086,0.8181818181818181,0.0,0.0,0.0,1.0,0.0
11577.910204081632,5036.825899280576,5036.825899280576,85,0,8040,0.040100250626566414,0.0,0.6666666666666666,0.5384615384615385,0.30434782608695654,0.18181818181818182,0.34782608695652173,0.6363636363636364,0.0,0.0,0.0,1.0,0.0
10908.228287841192,10435.297177513412,10435.297177513412,395,1,23533,0.19548872180451127,0.0,0.6666666666666666,0.0,0.8260869565217391,0.0,0.043478260869565216,0.6363636363636364,0.0,0.0,0.0,1.0,0.0
11577.910204081632,9135.211282410652,9135.211282410652,1400,1,7064,0.6992481203007519,0.33333333333333326,0.0,0.0,0.7826086956521738,1.0,0.7826086956521738,0.2727272727272727,0.0,1.0,0.0,0.0,0.0
10908.228287841192,10435.297177513412,10435.297177513412,920,1,6723,0.45864661654135336,1.0,0.0,0.8846153846153847,0.30434782608695654,0.18181818181818182,0.9565217391304348,0.5454545454545454,0.0,0.0,0.0,1.0,0.0
11577.910204081632,10435.297177513412,10435.297177513412,520,1,6540,0.2581453634085213,0.0,0.3333333333333333,1.0,0.8260869565217391,0.8181818181818181,0.17391304347826086,0.45454545454545453,0.0,1.0,0.0,0.0,0.0
11577.910204081632,7998.884331797235,5143.918577075099,175,0,4030,0.08521303258145363,0.6666666666666665,0.6666666666666666,0.07692307692307693,0.4782608695652174,0.18181818181818182,0.6086956521739131,0.09090909090909091,0.0,1.0,0.0,0.0,0.0
5590.2601880881275,10435.297177513412,10435.297177513412,870,1,7452,0.43358395989974935,0.6666666666666665,0.8333333333333333,0.6538461538461539,0.30434782608695654,1.0,0.9565217391304348,0.45454545454545453,0.0,0.0,0.0,1.0,0.0
11577.910204081632,5036.825899280576,5036.825899280576,90,0,4995,0.042606516290726815,1.0,0.6666666666666666,0.7692307692307693,0.34782608695652173,0.8181818181818181,0.43478260869565216,0.2727272727272727,0.0,1.0,0.0,0.0,0.0
11577.910204081632,7998.884331797235,5143.918577075099,175,0,7229,0.08521303258145363,1.0,0.8333333333333333,0.5384615384615385,0.6521739130434783,0.2727272727272727,0.7826086956521738,0.18181818181818182,0.0,1.0,0.0,0.0,0.0
11577.910204081632,7998.884331797235,5143.918577075099,180,0,7229,0.08771929824561403,0.6666666666666665,0.5,0.3076923076923077,0.34782608695652173,0.36363636363636365,0.4782608695652174,0.36363636363636365,0.0,0.0,0.0,1.0,0.0
9494.711678832116,10435.297177513412,10435.297177513412,1485,2,12488,0.7418546365914787,1.0,0.0,0.07692307692307693,0.7826086956521738,0.5454545454545454,0.8260869565217391,0.2727272727272727,0.0,0.0,0.0,1.0,0.0
9494.711678832116,7998.884331797235,11989.527071823204,165,0,7591,0.08020050125313283,0.0,1.0,0.07692307692307693,0.2608695652173913,0.18181818181818182,0.34782608695652173,1.0,0.0,0.0,0.0,1.0,0.0
11577.910204081632,10435.297177513412,10435.297177513412,610,1,12898,0.3032581453634085,0.6666666666666665,0.0,1.0,0.7826086956521738,0.2727272727272727,0.17391304347826086,0.45454545454545453,0.0,1.0,0.0,0.0,0.0
11577.910204081632,7998.884331797235,11989.527071823204,435,1,36235,0.21553884711779447,0.0,0.6666666666666666,0.0,0.6086956521739131,0.09090909090909091,0.9130434782608695,0.36363636363636365,0.0,0.0,0.0,1.0,0.0
11577.910204081632,10435.297177513412,10435.297177513412,330,1,16289,0.16290726817042606,0.6666666666666665,0.0,1.0,0.30434782608695654,0.09090909090909091,0.5217391304347826,0.6363636363636364,0.0,0.0,0.0,1.0,0.0
9494.711678832116,10435.297177513412,10435.297177513412,1275,2,11228,0.6365914786967419,0.6666666666666665,0.8333333333333333,0.6538461538461539,0.9565217391304348,0.0,0.8260869565217391,0.2727272727272727,0.0,0.0,0.0,1.0,0.0
7808.596673596674,4789.892388451444,4789.892388451444,135,0,3739,0.06516290726817042,0.0,0.5,0.7692307692307693,0.30434782608695654,0.09090909090909091,0.3913043478260869,0.36363636363636365,0.0,0.0,0.0,1.0,0.0
5668.469897209985,7998.884331797235,5143.918577075099,170,0,3943,0.08270676691729323,0.6666666666666665,0.3333333333333333,0.0,0.43478260869565216,0.18181818181818182,0.5652173913043478,0.0,0.0,0.0,0.0,1.0,0.0
11577.910204081632,9135.211282410652,9135.211282410652,1630,1,13067,0.8145363408521302,0.6666666666666665,0.5,0.3076923076923077,0.8695652173913043,0.45454545454545453,1.0,0.6363636363636364,0.0,0.0,0.0,1.0,0.0
5668.469897209985,4789.892388451444,4789.892388451444,145,0,3540,0.07017543859649122,0.6666666666666665,0.0,0.19230769230769232,0.21739130434782608,0.2727272727272727,0.30434782608695654,0.7272727272727273,0.0,0.0,0.0,1.0,0.0
9494.711678832116,7998.884331797235,11989.527071823204,1625,2,7642,0.8120300751879699,0.0,0.5,0.7692307692307693,0.34782608695652173,0.2727272727272727,0.4782608695652174,0.36363636363636365,0.0,0.0,0.0,1.0,0.0
